지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),습도(%),일조(hr),일사(MJ/m2),적설(cm),전운량(10분위)
129,서산,2025-05-05 06:00,6.7,,1.2,94,0,.01,,9
129,서산,2025-05-05 07:00,7.8,,1.1,91,0,.12,,10
129,서산,2025-05-05 08:00,9.8,,.3,82,0,.4,,10
129,서산,2025-05-05 09:00,13.4,,1.4,58,.2,1.05,,9
129,서산,2025-05-05 10:00,14.8,,2.1,48,0,1.03,,9
129,서산,2025-05-05 11:00,15.4,,1.1,40,0,1.06,,9
129,서산,2025-05-05 12:00,16,,.5,38,0,.89,,10
129,서산,2025-05-05 13:00,15.8,,.6,44,0,.7,,10
129,서산,2025-05-05 14:00,15.6,,1.7,47,0,.61,,10
129,서산,2025-05-05 15:00,15.3,,2.4,42,0,.42,,10
129,서산,2025-05-05 16:00,15.1,,1.1,45,0,.28,,10
129,서산,2025-05-05 17:00,14.9,,2,50,0,.35,,10
129,서산,2025-05-05 18:00,14.8,,.7,55,0,.28,,10
129,서산,2025-05-05 19:00,14.3,,.6,62,0,.14,,10
129,서산,2025-05-05 20:00,13.3,,1.6,63,0,.02,,9
129,서산,2025-05-05 21:00,12.9,,2.1,63,,,,10
129,서산,2025-05-05 22:00,12.4,,.8,68,,,,9
129,서산,2025-05-05 23:00,11.2,,.6,75,,,,6
129,서산,2025-05-06 00:00,11.2,,.2,72,,,,9
129,서산,2025-05-06 01:00,11.4,,.9,69,,,,9
129,서산,2025-05-06 02:00,10,,.5,80,,,,0
129,서산,2025-05-06 03:00,8.9,,1.5,84,,,,0
129,서산,2025-05-06 04:00,8.7,,.8,86,,,,0
129,서산,2025-05-06 05:00,7.8,,.5,88,,,,0
129,서산,2025-05-06 06:00,7.5,,1.2,90,0,.01,,0
129,서산,2025-05-06 07:00,8.8,,.3,87,.1,.31,,0
129,서산,2025-05-06 08:00,12.8,,2,61,1,.93,,1
129,서산,2025-05-06 09:00,14.8,,2.6,52,.9,1.56,,6
129,서산,2025-05-06 10:00,16.4,,3.2,44,1,2.09,,4
129,서산,2025-05-06 11:00,17.5,,3.1,45,1,2.82,,7
129,서산,2025-05-06 12:00,16.9,,3.1,51,.5,2.21,,8
129,서산,2025-05-06 13:00,15.5,,3.6,51,0,1.36,,10
129,서산,2025-05-06 14:00,14.7,,4.2,48,0,1.13,,10
129,서산,2025-05-06 15:00,14.9,,3.6,49,0,.95,,10
129,서산,2025-05-06 16:00,15.4,,2.3,50,0,.91,,10
129,서산,2025-05-06 17:00,16.2,,2.8,45,.8,1.35,,0
129,서산,2025-05-06 18:00,15,,4.1,50,1,.89,,0
129,서산,2025-05-06 19:00,13.7,,1.8,56,.2,.36,,0
129,서산,2025-05-06 20:00,11.9,,.3,63,0,.02,,0
129,서산,2025-05-06 21:00,10.3,,.9,74,,,,0
129,서산,2025-05-06 22:00,9.3,,.6,79,,,,0
129,서산,2025-05-06 23:00,8.4,,.3,82,,,,0
129,서산,2025-05-07 00:00,7.8,,.4,88,,,,0
129,서산,2025-05-07 01:00,7,,1.3,89,,,,1
129,서산,2025-05-07 02:00,6.4,,.1,91,,,,0
129,서산,2025-05-07 03:00,5.6,,.3,94,,,,0
129,서산,2025-05-07 04:00,5.5,,0,95,,,,0
129,서산,2025-05-07 05:00,5.1,,1,96,,,,0
129,서산,2025-05-07 06:00,5,,.2,96,0,.01,,0
129,서산,2025-05-07 07:00,7.2,,0,96,1,.36,,0
129,서산,2025-05-07 08:00,10.5,,1.3,80,1,1.06,,3
129,서산,2025-05-07 09:00,12.6,,2.1,67,1,1.65,,0
129,서산,2025-05-07 10:00,14.5,,2.8,61,1,2.54,,0
129,서산,2025-05-07 11:00,16.4,,2.3,55,1,3.07,,0
129,서산,2025-05-07 12:00,17.5,,1.7,47,1,3.39,,0
129,서산,2025-05-07 13:00,18.3,,3,53,1,3.47,,1
129,서산,2025-05-07 14:00,18.7,,4.2,49,1,3.43,,6
129,서산,2025-05-07 15:00,19,,3,44,1,2.75,,7
129,서산,2025-05-07 16:00,18.1,,4.2,46,.9,2.02,,6
129,서산,2025-05-07 17:00,16.9,,3,47,.8,1.63,,7
129,서산,2025-05-07 18:00,15.4,,3.5,53,.1,.59,,7
129,서산,2025-05-07 19:00,14.7,,1.5,56,0,.33,,0
129,서산,2025-05-07 20:00,12.9,,1.8,60,0,.02,,5
129,서산,2025-05-07 21:00,11.7,,.5,69,,,,5
129,서산,2025-05-07 22:00,10.5,,.1,74,,,,8
129,서산,2025-05-07 23:00,9.8,,.3,84,,,,8
129,서산,2025-05-08 00:00,9.2,,0,90,,,,8
129,서산,2025-05-08 01:00,8.8,,.9,90,,,,8
129,서산,2025-05-08 02:00,8.6,,.6,93,,,,9
129,서산,2025-05-08 03:00,8.4,,.2,93,,,,7
129,서산,2025-05-08 04:00,7.8,,1,93,,,,9
129,서산,2025-05-08 05:00,6.9,,.8,94,,,,0
129,서산,2025-05-08 06:00,6.6,,0,94,0,.02,,2
129,서산,2025-05-08 07:00,9.5,,1.7,84,.7,.36,,0
129,서산,2025-05-08 08:00,13,,1.2,68,1,1.02,,3
129,서산,2025-05-08 09:00,16.8,,1.5,53,1,1.56,,3
129,서산,2025-05-08 10:00,18.6,,.6,49,1,2.47,,1
129,서산,2025-05-08 11:00,20.5,,1.5,39,1,3.03,,2
129,서산,2025-05-08 12:00,21.9,,2.8,37,1,3.36,,3
129,서산,2025-05-08 13:00,22.3,,3.4,35,1,3.28,,7
129,서산,2025-05-08 14:00,22.9,,3.2,32,1,3.23,,6
129,서산,2025-05-08 15:00,22.3,,3.3,38,1,2.88,,6
129,서산,2025-05-08 16:00,20.9,,3.6,33,1,2.29,,7
129,서산,2025-05-08 17:00,19.9,,2.7,37,.6,1.34,,8
129,서산,2025-05-08 18:00,19.2,,1.4,39,0,.69,,8
129,서산,2025-05-08 19:00,18.4,,.6,52,0,.24,,9
129,서산,2025-05-08 20:00,17,,.7,50,0,.01,,10
129,서산,2025-05-08 21:00,16.1,,.1,66,,,,10
129,서산,2025-05-08 22:00,15.4,,.5,66,,,,10
129,서산,2025-05-08 23:00,15.4,,.6,67,,,,10
129,서산,2025-05-09 00:00,15,,1,71,,,,10
129,서산,2025-05-09 01:00,15.3,,1.6,66,,,,10
129,서산,2025-05-09 02:00,15.6,,2.9,60,,,,10
129,서산,2025-05-09 03:00,15.4,,2.2,55,,,,10
129,서산,2025-05-09 04:00,15.4,,1.4,53,,,,10
129,서산,2025-05-09 05:00,15.4,,1,51,,,,10
129,서산,2025-05-09 06:00,14.9,0,1.8,67,0,0,,10
129,서산,2025-05-09 07:00,13.5,1.1,2.1,87,0,.04,,10
129,서산,2025-05-09 08:00,13.5,.7,2.9,86,0,.13,,10
129,서산,2025-05-09 09:00,13.7,.2,3.6,86,0,.13,,10
129,서산,2025-05-09 10:00,13,1,4.6,91,0,.33,,10
129,서산,2025-05-09 11:00,13.3,1.9,4.1,95,0,.67,,10
129,서산,2025-05-09 12:00,13.7,1.1,4.6,96,0,.65,,10
129,서산,2025-05-09 13:00,13.8,1.2,5.2,95,0,.47,,10
129,서산,2025-05-09 14:00,14.4,.4,3.6,95,0,.41,,10
129,서산,2025-05-09 15:00,15.2,.2,4.2,91,0,.39,,10
129,서산,2025-05-09 16:00,16.1,,1.5,89,0,.31,,10
129,서산,2025-05-09 17:00,17.2,0,2.6,84,0,.37,,10
129,서산,2025-05-09 18:00,17.3,0,3,86,0,.13,,10
129,서산,2025-05-09 19:00,17.2,.1,3.1,91,0,.03,,10
129,서산,2025-05-09 20:00,16.9,1.2,4.5,97,0,0,,10
129,서산,2025-05-09 21:00,15.6,.4,4.5,97,,,,10
129,서산,2025-05-09 22:00,14.8,,5,97,,,,10
129,서산,2025-05-09 23:00,14.5,.1,4.6,97,,,,10
129,서산,2025-05-10 00:00,13.9,.2,7.4,97,,,,10
129,서산,2025-05-10 01:00,13,.7,5.2,98,,,,10
129,서산,2025-05-10 02:00,11.6,.2,4.9,98,,,,10
129,서산,2025-05-10 03:00,12.2,,3.2,98,,,,10
129,서산,2025-05-10 04:00,12.2,,3.3,98,,,,10
129,서산,2025-05-10 05:00,11,.1,3.4,97,,,,10
129,서산,2025-05-10 06:00,10.7,.5,3.6,98,0,0,,10
129,서산,2025-05-10 07:00,10.8,,3.6,97,0,.04,,9
129,서산,2025-05-10 08:00,11.4,,4.9,96,0,.15,,10
129,서산,2025-05-10 09:00,11.4,,4.4,97,0,.19,,10
129,서산,2025-05-10 10:00,11.4,.3,5.5,98,0,.15,,10
129,서산,2025-05-10 11:00,11.7,.5,5,96,0,.24,,10
129,서산,2025-05-10 12:00,12,.1,5.1,95,0,.26,,10
129,서산,2025-05-10 13:00,11.9,.2,5.8,95,0,.36,,9
129,서산,2025-05-10 14:00,12.2,,4.8,92,0,.43,,9
129,서산,2025-05-10 15:00,12.1,,4.4,92,0,.28,,9
129,서산,2025-05-10 16:00,11.8,,4.6,93,0,.21,,9
129,서산,2025-05-10 17:00,11.9,,3.5,92,0,.2,,9
129,서산,2025-05-10 18:00,12,,4.3,91,0,.19,,9
129,서산,2025-05-10 19:00,12.1,,3.7,90,0,.11,,9
129,서산,2025-05-10 20:00,11.8,,2.3,92,0,.01,,9
129,서산,2025-05-10 21:00,11.5,,1.6,91,,,,8
129,서산,2025-05-10 22:00,11.4,,2.2,93,,,,9
129,서산,2025-05-10 23:00,11.2,,2.2,92,,,,8
129,서산,2025-05-11 00:00,11,,2.3,94,,,,8
129,서산,2025-05-11 01:00,11.4,,2.5,91,,,,9
129,서산,2025-05-11 02:00,10.8,,1.9,94,,,,5
129,서산,2025-05-11 03:00,10.6,,2.2,95,,,,7
129,서산,2025-05-11 04:00,10.6,,1.7,95,,,,9
129,서산,2025-05-11 05:00,9.9,,.1,96,,,,9
129,서산,2025-05-11 06:00,9.6,,.1,97,0,.01,,9
129,서산,2025-05-11 07:00,10.2,,.9,98,0,.2,,9
129,서산,2025-05-11 08:00,12.2,,2,95,0,.53,,8
129,서산,2025-05-11 09:00,13.1,,2.7,90,0,.78,,10
129,서산,2025-05-11 10:00,14.1,,3.2,87,0,1.03,,9
129,서산,2025-05-11 11:00,15,,3.4,80,.2,1.89,,7
129,서산,2025-05-11 12:00,15.5,,3.7,75,.2,2.21,,9
129,서산,2025-05-11 13:00,16.8,,3.1,65,.6,2.89,,8
129,서산,2025-05-11 14:00,17.7,,3.6,65,1,3.49,,1
129,서산,2025-05-11 15:00,17.4,,3.6,70,1,2.71,,3
129,서산,2025-05-11 16:00,17,,3.4,65,.8,1.75,,7
129,서산,2025-05-11 17:00,16.4,,3.8,69,1,1.85,,1
129,서산,2025-05-11 18:00,16.4,,3.4,67,1,1.15,,0
129,서산,2025-05-11 19:00,14.4,,2.2,75,.8,.43,,4
129,서산,2025-05-11 20:00,12.8,,.7,84,0,.03,,0
129,서산,2025-05-11 21:00,11.8,,1.3,91,,,,0
129,서산,2025-05-11 22:00,11.3,,1.1,96,,,,0
129,서산,2025-05-11 23:00,10.5,,.4,96,,,,0
129,서산,2025-05-12 00:00,10.1,,.4,96,,,,0
129,서산,2025-05-12 01:00,10.5,,1.6,97,,,,0
129,서산,2025-05-12 02:00,10.4,,.1,97,,,,0
129,서산,2025-05-12 03:00,11.1,,1.2,98,,,,0
129,서산,2025-05-12 04:00,11.4,,1.6,97,,,,0
129,서산,2025-05-12 05:00,11.7,,2.3,96,,,,0
129,서산,2025-05-12 06:00,11.2,,.7,96,0,.02,,0
129,서산,2025-05-12 07:00,12,,2.7,93,.5,.36,,0
129,서산,2025-05-12 08:00,13.7,,3,86,1,1,,0
129,서산,2025-05-12 09:00,15.6,,3.7,77,1,1.59,,0
129,서산,2025-05-12 10:00,16.7,,4.3,70,1,2.48,,0
129,서산,2025-05-12 11:00,18.2,,3.7,62,1,3.06,,0
129,서산,2025-05-12 12:00,19.4,,4,59,1,3.45,,0
129,서산,2025-05-12 13:00,20.3,,5.7,52,1,3.59,,0
129,서산,2025-05-12 14:00,20.7,,4.9,47,1,3.51,,0
129,서산,2025-05-12 15:00,20.8,,5.2,44,1,3.2,,0
129,서산,2025-05-12 16:00,20.9,,3.9,46,1,2.7,,0
129,서산,2025-05-12 17:00,20.2,,5.1,49,1,2,,0
129,서산,2025-05-12 18:00,19.8,,4.3,51,1,1.2,,0
129,서산,2025-05-12 19:00,18.5,,3.9,57,1,.44,,0
129,서산,2025-05-12 20:00,17,,2,64,0,.03,,0
129,서산,2025-05-12 21:00,15.5,,2.3,78,,,,0
129,서산,2025-05-12 22:00,15.1,,1.1,83,,,,0
129,서산,2025-05-12 23:00,13.8,,.3,88,,,,0
129,서산,2025-05-13 00:00,12.8,,.8,94,,,,5
129,서산,2025-05-13 01:00,12.5,,0,94,,,,3
129,서산,2025-05-13 02:00,12.5,,.1,93,,,,0
129,서산,2025-05-13 03:00,13.1,,.9,87,,,,0
129,서산,2025-05-13 04:00,12.3,,.8,91,,,,0
129,서산,2025-05-13 05:00,13.3,,1.6,84,,,,4
129,서산,2025-05-13 06:00,12.9,,.4,87,0,.02,,4
129,서산,2025-05-13 07:00,15.2,,2.1,78,.6,.42,,4
129,서산,2025-05-13 08:00,17.8,,2.9,65,1,.96,,7
129,서산,2025-05-13 09:00,21.1,,3.8,49,.9,1.49,,5
129,서산,2025-05-13 10:00,22,,3.8,46,1,2.24,,6
129,서산,2025-05-13 11:00,23,,5.2,39,1,2.9,,4
129,서산,2025-05-13 12:00,22.4,,6.2,39,.9,2.5,,7
129,서산,2025-05-13 13:00,22.8,,5.2,40,1,2.95,,6
129,서산,2025-05-13 14:00,22.3,,5.4,40,.6,2.35,,10
129,서산,2025-05-13 15:00,23.4,,5.1,38,1,2.88,,0
129,서산,2025-05-13 16:00,23.1,,5.2,36,1,2.53,,3
129,서산,2025-05-13 17:00,21.7,,4.5,37,1,1.67,,8
129,서산,2025-05-13 18:00,21.6,,4.2,38,.3,.81,,7
129,서산,2025-05-13 19:00,20.4,,2.5,44,1,.51,,0
129,서산,2025-05-13 20:00,18.3,,1.9,54,0,.03,,3
129,서산,2025-05-13 21:00,17.3,,1.8,57,,,,3
129,서산,2025-05-13 22:00,16.4,,1.1,59,,,,4
129,서산,2025-05-13 23:00,14.5,,.5,73,,,,0
129,서산,2025-05-14 00:00,14.6,,1.1,80,,,,7
129,서산,2025-05-14 01:00,13.8,,.7,81,,,,5
129,서산,2025-05-14 02:00,12.7,,1,89,,,,0
129,서산,2025-05-14 03:00,12.1,,0,91,,,,2
129,서산,2025-05-14 04:00,11.4,,0,94,,,,7
129,서산,2025-05-14 05:00,11.2,,.1,95,,,,6
129,서산,2025-05-14 06:00,10.7,,.3,95,0,.03,,0
129,서산,2025-05-14 07:00,13.2,,.1,90,1,.43,,0
129,서산,2025-05-14 08:00,17.4,,.9,67,1,1.11,,0
129,서산,2025-05-14 09:00,20.6,,3.4,48,.9,1.67,,0
129,서산,2025-05-14 10:00,22,,3.7,50,1,2.54,,0
129,서산,2025-05-14 11:00,22.5,,4.9,53,1,3.08,,0
129,서산,2025-05-14 12:00,23.2,,4.8,50,1,3.45,,3
129,서산,2025-05-14 13:00,23.4,,4.7,43,1,3.37,,7
129,서산,2025-05-14 14:00,23.6,,5.3,35,1,2.61,,8
129,서산,2025-05-14 15:00,24,,4.8,42,1,2.41,,8
129,서산,2025-05-14 16:00,24.3,,5.5,48,1,2.26,,7
129,서산,2025-05-14 17:00,23.4,,3.9,45,.8,1.46,,7
129,서산,2025-05-14 18:00,22.5,,3.1,53,1,1.13,,5
129,서산,2025-05-14 19:00,21.3,,2.8,65,.4,.36,,6
129,서산,2025-05-14 20:00,20.7,,2.5,68,0,.02,,10
129,서산,2025-05-14 21:00,19.8,,3.3,72,,,,7
129,서산,2025-05-14 22:00,19.4,,2,76,,,,7
129,서산,2025-05-14 23:00,19.6,,1.8,74,,,,8
129,서산,2025-05-15 00:00,19,,.7,81,,,,10
129,서산,2025-05-15 01:00,20.1,,2.9,76,,,,10
129,서산,2025-05-15 02:00,20,,2.9,76,,,,10
129,서산,2025-05-15 03:00,19.3,,4.5,87,,,,10
129,서산,2025-05-15 04:00,17.8,0,3.1,97,,,,10
129,서산,2025-05-15 05:00,17.3,.7,3.5,99,,,,10
129,서산,2025-05-15 06:00,16.8,.3,4.3,98,0,0,,10
129,서산,2025-05-15 07:00,16.3,0,3.9,98,0,.03,,9
129,서산,2025-05-15 08:00,16.1,,3.2,98,0,.13,,9
129,서산,2025-05-15 09:00,15.5,,3.4,98,0,.2,,9
129,서산,2025-05-15 10:00,15.7,,2.8,98,0,.36,,9
129,서산,2025-05-15 11:00,15.7,,1.6,98,0,.38,,9
129,서산,2025-05-15 12:00,16,,1.8,98,0,.52,,10
129,서산,2025-05-15 13:00,16.9,,2.8,96,0,.85,,9
129,서산,2025-05-15 14:00,17.6,,1.6,92,0,.89,,9
129,서산,2025-05-15 15:00,19,,2.2,88,0,1.26,,9
129,서산,2025-05-15 16:00,19.8,,3.1,85,.1,1.59,,7
129,서산,2025-05-15 17:00,19.4,,2.5,86,.1,1.02,,9
129,서산,2025-05-15 18:00,18.6,,2.5,88,0,.41,,6
129,서산,2025-05-15 19:00,17.8,,2.9,92,0,.19,,8
129,서산,2025-05-15 20:00,17.3,,2.1,95,0,.01,,9
129,서산,2025-05-15 21:00,16.9,,1.7,98,,,,8
129,서산,2025-05-15 22:00,16.6,,2,98,,,,9
129,서산,2025-05-15 23:00,16.5,,2.3,98,,,,9
129,서산,2025-05-16 00:00,16.7,,.6,98,,,,9
129,서산,2025-05-16 01:00,17.1,,.8,98,,,,8
129,서산,2025-05-16 02:00,17.4,.1,.1,98,,,,8
129,서산,2025-05-16 03:00,17.7,.2,.2,98,,,,8
129,서산,2025-05-16 04:00,17.8,1,.6,99,,,,7
129,서산,2025-05-16 05:00,18.2,.4,.9,98,,,,10
129,서산,2025-05-16 06:00,18.4,.4,1.2,99,0,0,,10
129,서산,2025-05-16 07:00,18.9,1.9,.5,98,0,.08,,10
129,서산,2025-05-16 08:00,19.8,,.5,98,0,.3,,10
129,서산,2025-05-16 09:00,20.6,1,1.7,99,0,.3,,10
129,서산,2025-05-16 10:00,20.8,.2,2.3,96,0,.28,,10
129,서산,2025-05-16 11:00,21.7,,2.5,92,0,.44,,10
129,서산,2025-05-16 12:00,21.7,,1.7,92,0,.6,,10
129,서산,2025-05-16 13:00,22.7,,2.4,86,0,.86,,10
129,서산,2025-05-16 14:00,22.9,,1.6,86,0,.84,,10
129,서산,2025-05-16 15:00,22.6,,1.8,88,0,.43,,10
129,서산,2025-05-16 16:00,22,0,.9,90,0,.2,,10
129,서산,2025-05-16 17:00,21,.1,2.8,90,0,.13,,10
129,서산,2025-05-16 18:00,19.3,1.7,.2,95,0,.05,,10
129,서산,2025-05-16 19:00,18.4,1.9,.7,87,0,.02,,10
129,서산,2025-05-16 20:00,17.8,.4,2.5,93,0,.01,,10
129,서산,2025-05-16 21:00,17.8,.3,1.7,96,,,,10
129,서산,2025-05-16 22:00,17.8,.4,3.5,95,,,,10
129,서산,2025-05-16 23:00,18.1,,2.8,90,,,,10
129,서산,2025-05-17 00:00,17.9,,1.7,89,,,,7
129,서산,2025-05-17 01:00,17.6,,1.8,94,,,,0
129,서산,2025-05-17 02:00,17.1,,1.1,93,,,,0
129,서산,2025-05-17 03:00,16.4,,1.3,96,,,,0
129,서산,2025-05-17 04:00,15.5,,.5,96,,,,0
129,서산,2025-05-17 05:00,14.9,,.8,98,,,,0
129,서산,2025-05-17 06:00,14.6,,0,98,.1,.05,,0
129,서산,2025-05-17 07:00,17.1,,1.6,96,1,.47,,8
129,서산,2025-05-17 08:00,17.9,,1.5,90,.9,1.09,,8
129,서산,2025-05-17 09:00,19.7,,2.3,85,.8,1.51,,5
129,서산,2025-05-17 10:00,21,,3.2,76,1,2.44,,6
129,서산,2025-05-17 11:00,21.2,,4.7,75,1,3.15,,7
129,서산,2025-05-17 12:00,20.8,,4.2,79,1,2.75,,7
129,서산,2025-05-17 13:00,21,,5.8,75,1,3.34,,6
129,서산,2025-05-17 14:00,20.7,,4.8,81,.4,2.31,,9
129,서산,2025-05-17 15:00,18.1,,5.3,88,.4,2.11,,9
129,서산,2025-05-17 16:00,18,,4.9,89,.1,.92,,9
129,서산,2025-05-17 17:00,16.8,,4.7,94,0,.24,,10
129,서산,2025-05-17 18:00,15.9,,4.6,97,0,.05,,10
129,서산,2025-05-17 19:00,15,1.5,4.9,98,0,.01,,9
129,서산,2025-05-17 20:00,14.4,0,4.2,98,0,0,,10
129,서산,2025-05-17 21:00,14.3,,2.9,98,,,,6
129,서산,2025-05-17 22:00,13.8,,2,96,,,,6
129,서산,2025-05-17 23:00,13.2,,3,88,,,,9
129,서산,2025-05-18 00:00,12,,.9,90,,,,5
129,서산,2025-05-18 01:00,11.8,,.5,92,,,,6
129,서산,2025-05-18 02:00,11.2,,1.3,95,,,,6
129,서산,2025-05-18 03:00,10.5,,.1,96,,,,7
129,서산,2025-05-18 04:00,10.6,,1.7,91,,,,4
129,서산,2025-05-18 05:00,10.3,,.7,90,,,,8
129,서산,2025-05-18 06:00,10,,1.5,93,0,.03,,7
129,서산,2025-05-18 07:00,11.5,,.9,86,.9,.44,,5
129,서산,2025-05-18 08:00,13.2,,1,79,1,1.03,,8
129,서산,2025-05-18 09:00,14.7,,1.9,66,.7,1.41,,9
129,서산,2025-05-18 10:00,15.4,,1.5,56,.9,1.8,,8
129,서산,2025-05-18 11:00,16.9,,1.6,54,.4,2.05,,8
129,서산,2025-05-18 12:00,18.4,,1.8,44,1,3.3,,7
129,서산,2025-05-18 13:00,19.4,,2.3,35,1,3.63,,0
129,서산,2025-05-18 14:00,19.9,,2.7,34,1,3.52,,0
129,서산,2025-05-18 15:00,21,,2.7,32,1,3.2,,0
129,서산,2025-05-18 16:00,20.7,,2.8,21,1,2.69,,0
129,서산,2025-05-18 17:00,20.5,,1.8,23,1,2.07,,0
129,서산,2025-05-18 18:00,20.5,,2.6,27,1,1.29,,0
129,서산,2025-05-18 19:00,18.6,,3,34,1,.53,,2
129,서산,2025-05-18 20:00,16,,.4,47,.3,.05,,0
129,서산,2025-05-18 21:00,13.6,,1.1,55,,,,0
129,서산,2025-05-18 22:00,12.5,,.9,71,,,,0
129,서산,2025-05-18 23:00,11.6,,1.3,72,,,,7
129,서산,2025-05-19 00:00,11.8,,1.4,70,,,,10
129,서산,2025-05-19 01:00,11.2,,.2,83,,,,2
129,서산,2025-05-19 02:00,10.1,,1.1,86,,,,0
129,서산,2025-05-19 03:00,9.9,,1.5,90,,,,0
129,서산,2025-05-19 04:00,9.5,,.3,89,,,,7
129,서산,2025-05-19 05:00,10,,1.3,81,,,,7
129,서산,2025-05-19 06:00,10.4,,.3,75,0,.03,,5
129,서산,2025-05-19 07:00,12.2,,.4,71,.7,.4,,0
129,서산,2025-05-19 08:00,15.6,,2.3,70,1,1.11,,0
129,서산,2025-05-19 09:00,16.5,,4.7,75,.3,1.24,,8
129,서산,2025-05-19 10:00,18.2,,4.8,69,.9,2.24,,0
129,서산,2025-05-19 11:00,19.1,,4.7,53,.9,2.97,,8
129,서산,2025-05-19 12:00,18,,4.7,59,0,1.05,,8
129,서산,2025-05-19 13:00,17.2,,5.4,64,0,.71,,9
129,서산,2025-05-19 14:00,16.9,,4.8,74,0,.56,,9
129,서산,2025-05-19 15:00,16.9,,4.5,82,0,.39,,9
129,서산,2025-05-19 16:00,17.2,,4.3,87,0,.3,,9
129,서산,2025-05-19 17:00,17.1,,5,92,0,.21,,9
129,서산,2025-05-19 18:00,16.9,,5,96,0,.08,,9
129,서산,2025-05-19 19:00,17.2,,5.9,97,0,.04,,9
129,서산,2025-05-19 20:00,17.2,,6.5,97,0,0,,9
129,서산,2025-05-19 21:00,17.4,,5.5,96,,,,9
129,서산,2025-05-19 22:00,17.4,,5,96,,,,9
129,서산,2025-05-19 23:00,17.1,,3.6,98,,,,10
129,서산,2025-05-20 00:00,17.3,,3.8,98,,,,9
129,서산,2025-05-20 01:00,17.7,,4,98,,,,10
129,서산,2025-05-20 02:00,17.7,,3.7,98,,,,0
129,서산,2025-05-20 03:00,17.7,.1,4.8,98,,,,0
129,서산,2025-05-20 04:00,17.7,.1,4.8,98,,,,9
129,서산,2025-05-20 05:00,18.1,.1,4.3,98,,,,10
129,서산,2025-05-20 06:00,18.4,.3,3.8,98,0,.01,,10
129,서산,2025-05-20 07:00,18.7,.2,4.3,98,0,.11,,10
129,서산,2025-05-20 08:00,19.1,,3.8,98,0,.26,,10
129,서산,2025-05-20 09:00,19.5,,3.4,98,0,.46,,10
129,서산,2025-05-20 10:00,19.8,,4.5,98,0,.62,,10
129,서산,2025-05-20 11:00,20.2,.1,4.7,98,0,.7,,9
129,서산,2025-05-20 12:00,21,,4.3,96,0,.85,,9
129,서산,2025-05-20 13:00,21.6,,4.5,94,0,.91,,9
129,서산,2025-05-20 14:00,21.7,,4.7,93,0,.88,,9
129,서산,2025-05-20 15:00,22.1,,3.2,93,0,.71,,9
129,서산,2025-05-20 16:00,22,,3.2,95,0,.39,,9
129,서산,2025-05-20 17:00,22.4,,2.7,95,0,.32,,10
129,서산,2025-05-20 18:00,22.5,,2.8,97,0,.18,,4
129,서산,2025-05-20 19:00,22.1,,2,97,0,.07,,0
129,서산,2025-05-20 20:00,22,,1.8,95,0,.02,,10
129,서산,2025-05-20 21:00,21.6,,1.1,96,,,,0
129,서산,2025-05-20 22:00,22,,1.8,96,,,,7
129,서산,2025-05-20 23:00,21.7,,1.6,97,,,,8
129,서산,2025-05-21 00:00,21.7,,1.7,97,,,,0
129,서산,2025-05-21 01:00,21.6,,.5,96,,,,7
129,서산,2025-05-21 02:00,20.9,,0,97,,,,0
129,서산,2025-05-21 03:00,20.9,,.4,98,,,,0
129,서산,2025-05-21 04:00,20.7,,1.2,98,,,,0
129,서산,2025-05-21 05:00,20.1,,1.7,98,,,,0
129,서산,2025-05-21 06:00,19.5,,.9,97,0,.04,,0
129,서산,2025-05-21 07:00,20.6,,.6,96,.3,.36,,5
129,서산,2025-05-21 08:00,23,,.1,86,1,1.01,,0
129,서산,2025-05-21 09:00,25.9,,.9,75,.9,1.71,,0
129,서산,2025-05-21 10:00,25.8,,.6,71,.5,1.57,,8
129,서산,2025-05-21 11:00,26.6,,1.5,69,.3,1.89,,9
129,서산,2025-05-21 12:00,27.5,,1.4,68,.4,1.98,,8
129,서산,2025-05-21 13:00,27.4,,1.4,66,.1,1.58,,8
129,서산,2025-05-21 14:00,28.7,,1.9,63,.6,2.33,,8
129,서산,2025-05-21 15:00,25.4,,5.2,76,.4,1.99,,9
129,서산,2025-05-21 16:00,27.2,,2.5,69,.7,1.96,,8
129,서산,2025-05-21 17:00,26.7,,3.1,71,1,1.52,,8
129,서산,2025-05-21 18:00,24,,4,76,.6,.98,,8
129,서산,2025-05-21 19:00,22,,3,83,.1,.4,,7
129,서산,2025-05-21 20:00,20.7,,2.2,92,0,.06,,6
129,서산,2025-05-21 21:00,19.3,,1.8,95,,,,3
129,서산,2025-05-21 22:00,19.3,,1.5,96,,,,5
129,서산,2025-05-21 23:00,18.9,,1.6,97,,,,5
129,서산,2025-05-22 00:00,18.9,,1,98,,,,5
129,서산,2025-05-22 01:00,19.2,,.1,98,,,,10
129,서산,2025-05-22 02:00,19.4,,0,97,,,,0
129,서산,2025-05-22 03:00,18.6,,.8,97,,,,0
129,서산,2025-05-22 04:00,18.9,,.4,98,,,,0
129,서산,2025-05-22 05:00,19.1,,.9,98,,,,9
129,서산,2025-05-22 06:00,19.3,,.6,98,0,.01,,8
129,서산,2025-05-22 07:00,18.4,,.4,98,0,.04,,9
129,서산,2025-05-22 08:00,18.6,,.9,98,0,.14,,9
